"batsman","bowler","P0","P1","P2","P3","P4","P6","p_not_out"
"S Gopal","CH Morris",0,1,0,0,0,0,NA
"S Gopal","Imran Tahir",0.2,0.8,0,0,0,0,NA
"S Gopal","M Ashwin",0.75,0.25,0,0,0,0,0.75
"S Gopal","MR Marsh",0.666666666666667,0.333333333333333,0,0,0,0,NA
"S Gopal","R Bhatia",1,0,0,0,0,0,NA
"S Gopal","WD Parnell",0.2,0.6,0,0,0.2,0,NA
"S Kaul","DJ Bravo",0.6,0,0.4,0,0,0,NA
"S Kaul","DS Kulkarni",0,1,0,0,0,0,NA
"S Kaul","JD Unadkat",1,0,0,0,0,0,NA
"S Kaul","KK Cooper",0,1,0,0,0,0,NA
"S Kaul","MM Sharma",0.5,0.25,0.25,0,0,0,NA
"S Kaushik","Sachin Baby",1,0,0,0,0,0,0
"S Ladda","KA Pollard",1,0,0,0,0,0,NA
"S Ladda","ST Jayasuriya",1,0,0,0,0,0,NA
"S Ladda","WPUJC Vaas",1,0,0,0,0,0,NA
"S Nadeem","AB Dinda",0.666666666666667,0,0,0,0.333333333333333,0,0.666666666666667
"S Nadeem","AD Mathews",0.5,0,0.5,0,0,0,NA
"S Nadeem","AR Patel",0,1,0,0,0,0,NA
"S Nadeem","Avesh Khan",0.5,0.5,0,0,0,0,NA
"S Nadeem","B Lee",0.5,0.5,0,0,0,0,NA
"S Nadeem","BCJ Cutting",1,0,0,0,0,0,0.5
"S Nadeem","DJG Sammy",1,0,0,0,0,0,NA
"S Nadeem","DW Steyn",1,0,0,0,0,0,0
"S Nadeem","Iqbal Abdulla",0.5,0.5,0,0,0,0,NA
"S Nadeem","JA Morkel",1,0,0,0,0,0,NA
"S Nadeem","JJ Bumrah",0.75,0.25,0,0,0,0,NA
"S Nadeem","KA Pollard",1,0,0,0,0,0,0
"S Nadeem","Karanveer Singh",0,1,0,0,0,0,NA
"S Nadeem","MA Starc",1,0,0,0,0,0,0.666666666666667
"S Nadeem","MG Johnson",1,0,0,0,0,0,NA
"S Nadeem","MM Sharma",1,0,0,0,0,0,0
"S Nadeem","NLTC Perera",1,0,0,0,0,0,NA
"S Nadeem","P Negi",0.833333333333333,0.166666666666667,0,0,0,0,0.666666666666667
"S Nadeem","PP Ojha",0.5,0.5,0,0,0,0,0.5
"S Nadeem","R Ashwin",0.75,0.125,0.125,0,0,0,NA
"S Nadeem","R Bhatia",0.5,0.5,0,0,0,0,NA
"S Nadeem","R Dhawan",1,0,0,0,0,0,NA
"S Nadeem","R Vinay Kumar",1,0,0,0,0,0,NA
"S Nadeem","RA Jadeja",0.5,0.5,0,0,0,0,0.75
"S Nadeem","SL Malinga",0,1,0,0,0,0,NA
"S Nadeem","SP Narine",0.75,0.125,0.125,0,0,0,NA
"S Narwal","A Nehra",0,0.666666666666667,0,0,0.333333333333333,0,NA
"S Narwal","AB McDonald",0.25,0.25,0.25,0,0.25,0,NA
"S Narwal","M Morkel",0.714285714285714,0.142857142857143,0.142857142857143,0,0,0,NA
"S Narwal","P Kumar",1,0,0,0,0,0,0
"S Narwal","PD Collingwood",1,0,0,0,0,0,0
"S Narwal","S Ladda",0.6,0.2,0,0,0.2,0,NA
"S Narwal","T Thushara",0,1,0,0,0,0,NA
"S Narwal","UT Yadav",0.166666666666667,0.333333333333333,0,0,0.5,0,0.833333333333333
"S Rana","A Nehra",0.333333333333333,0.666666666666667,0,0,0,0,NA
"S Rana","AR Patel",0.5,0.5,0,0,0,0,0.5
"S Rana","B Kumar",0,1,0,0,0,0,NA
"S Rana","B Lee",0.5,0.5,0,0,0,0,NA
"S Rana","DJ Hussey",1,0,0,0,0,0,0
"S Rana","DW Steyn",0.25,0.25,0.25,0,0.25,0,NA
"S Rana","IK Pathan",0.5,0,0,0,0.5,0,NA
"S Rana","Imran Tahir",0,0,1,0,0,0,NA
"S Rana","JH Kallis",0,0.5,0,0,0.5,0,NA
"S Rana","KW Richardson",0.25,0.75,0,0,0,0,NA
"S Rana","L Balaji",0.5,0.2,0.1,0,0.2,0,0.9
"S Rana","MG Johnson",1,0,0,0,0,0,NA
"S Rana","MM Sharma",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"S Rana","Mohammed Shami",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"S Rana","R Bhatia",0.666666666666667,0.333333333333333,0,0,0,0,NA
"S Rana","R Shukla",0.2,0.4,0.4,0,0,0,NA
"S Rana","R Vinay Kumar",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0,NA
"S Rana","RA Jadeja",0,1,0,0,0,0,NA
"S Rana","S Kaul",0.6,0.4,0,0,0,0,NA
"S Rana","Sandeep Sharma",0.5,0.166666666666667,0.166666666666667,0,0,0.166666666666667,NA
"S Rana","SP Narine",0,1,0,0,0,0,NA
"S Rana","SR Watson",1,0,0,0,0,0,0.666666666666667
"S Rana","TG Southee",1,0,0,0,0,0,NA
"S Rana","UT Yadav",0.2,0.2,0.4,0,0.2,0,NA
"S Rana","YK Pathan",0.333333333333333,0.666666666666667,0,0,0,0,NA
"S Randiv","SL Malinga",0.75,0,0.25,0,0,0,0.75
"S Sohal","A Nehra",0.8,0.2,0,0,0,0,0.9
"S Sohal","A Singh",1,0,0,0,0,0,0
"S Sohal","AB Agarkar",1,0,0,0,0,0,0
"S Sohal","AB Dinda",0.444444444444444,0.333333333333333,0,0,0.111111111111111,0.111111111111111,NA
"S Sohal","B Kumar",0.5,0.25,0.25,0,0,0,NA
"S Sohal","B Lee",0.714285714285714,0.285714285714286,0,0,0,0,NA
"S Sohal","CH Gayle",0.4,0.2,0.2,0,0,0.2,NA
"S Sohal","DE Bollinger",0.25,0.25,0,0,0.25,0.25,NA
"S Sohal","DJ Bravo",0.4,0.2,0,0,0,0.4,NA
"S Sohal","DL Vettori",0.428571428571429,0.571428571428571,0,0,0,0,NA
"S Sohal","DS Kulkarni",0.363636363636364,0.363636363636364,0,0,0.181818181818182,0.0909090909090909,0.909090909090909
"S Sohal","Harbhajan Singh",0.5,0.375,0,0.125,0,0,NA
"S Sohal","I Sharma",0.5,0.5,0,0,0,0,NA
"S Sohal","IK Pathan",0.375,0.25,0,0,0.375,0,NA
"S Sohal","Iqbal Abdulla",0.2,0.2,0.4,0,0,0,0.8
"S Sohal","JA Morkel",0.461538461538462,0.153846153846154,0.0769230769230769,0,0.230769230769231,0.0769230769230769,0.923076923076923
"S Sohal","JJ van der Wath",0.857142857142857,0,0,0,0.142857142857143,0,NA
"S Sohal","JR Hopes",0,0.6,0,0,0.4,0,NA
"S Sohal","KA Pollard",1,0,0,0,0,0,0.666666666666667
"S Sohal","L Balaji",0.375,0.25,0,0,0.375,0,NA
"S Sohal","M Morkel",0.222222222222222,0.444444444444444,0.111111111111111,0,0.111111111111111,0.111111111111111,NA
"S Sohal","MF Maharoof",0.5,0.5,0,0,0,0,NA
"S Sohal","MM Patel",0.444444444444444,0.333333333333333,0.111111111111111,0,0,0.111111111111111,NA
"S Sohal","MR Marsh",0.555555555555556,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0.888888888888889
"S Sohal","MS Gony",0.6,0.4,0,0,0,0,NA
"S Sohal","P Kumar",0,0.666666666666667,0,0,0.333333333333333,0,NA
"S Sohal","R Ashwin",0.666666666666667,0.111111111111111,0.111111111111111,0,0,0.111111111111111,NA
"S Sohal","R Ninan",0.4,0.2,0.2,0,0,0.2,0.8
"S Sohal","R Sharma",0.333333333333333,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0.833333333333333
"S Sohal","RG Sharma",1,0,0,0,0,0,0
"S Sohal","RJ Harris",0.578947368421053,0.210526315789474,0.0526315789473684,0,0.105263157894737,0.0526315789473684,0.947368421052632
"S Sohal","RP Singh",0.647058823529412,0.117647058823529,0.117647058823529,0,0.117647058823529,0,0.882352941176471
"S Sohal","S Aravind",0.545454545454545,0.0909090909090909,0.0909090909090909,0,0.272727272727273,0,NA
"S Sohal","S Nadeem",0.333333333333333,0.5,0.166666666666667,0,0,0,0.833333333333333
"S Sohal","S Randiv",0.5,0.166666666666667,0,0,0.166666666666667,0.166666666666667,NA
"S Sohal","SB Jakati",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667
"S Sohal","Shoaib Ahmed",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,NA
"S Sohal","SK Warne",1,0,0,0,0,0,NA
"S Sohal","SL Malinga",0.764705882352941,0,0.0588235294117647,0,0.176470588235294,0,NA
"S Sohal","T Thushara",0.8,0.2,0,0,0,0,0.8
"S Sohal","TL Suman",0,0.8,0,0,0,0.2,NA
"S Sohal","WD Parnell",0.625,0.25,0,0,0.125,0,NA
"S Sohal","Y Nagar",0,0.666666666666667,0.333333333333333,0,0,0,NA
"S Sohal","Yuvraj Singh",0.5,0.5,0,0,0,0,NA
"S Sohal","Z Khan",0.666666666666667,0.222222222222222,0,0,0.111111111111111,0,NA
"S Sreesanth","A Mishra",1,0,0,0,0,0,NA
"S Sreesanth","A Singh",1,0,0,0,0,0,NA
"S Sreesanth","AC Thomas",0.5,0.5,0,0,0,0,NA
"S Sreesanth","DP Nannes",0.714285714285714,0.142857142857143,0,0,0.142857142857143,0,NA
"S Sreesanth","DS Kulkarni",1,0,0,0,0,0,0
"S Sreesanth","Harbhajan Singh",1,0,0,0,0,0,NA
"S Sreesanth","Jaskaran Singh",0.4,0,0,0,0.6,0,NA
"S Sreesanth","JH Kallis",0.5,0.5,0,0,0,0,NA
"S Sreesanth","L Balaji",1,0,0,0,0,0,NA
"S Sreesanth","MF Maharoof",0.666666666666667,0.333333333333333,0,0,0,0,NA
"S Sreesanth","PJ Sangwan",0.2,0.2,0.4,0,0.2,0,NA
"S Sreesanth","R Sharma",1,0,0,0,0,0,NA
"S Sreesanth","R Vinay Kumar",1,0,0,0,0,0,0.5
"S Sreesanth","RE van der Merwe",1,0,0,0,0,0,0.5
"S Sreesanth","SK Trivedi",0.833333333333333,0,0,0,0.166666666666667,0,NA
"S Sreesanth","SL Malinga",0.833333333333333,0.166666666666667,0,0,0,0,NA
"S Sreesanth","SW Tait",1,0,0,0,0,0,NA
"S Sriram","AB Agarkar",0,0.666666666666667,0,0,0.333333333333333,0,NA
"S Sriram","AB Dinda",0.666666666666667,0.333333333333333,0,0,0,0,0.833333333333333
"S Sriram","AD Mathews",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0,NA
"S Sriram","BAW Mendis",0.555555555555556,0.333333333333333,0.111111111111111,0,0,0,NA
"S Sriram","I Sharma",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0,NA
"S Sriram","PC Valthaty",0.4,0.4,0.2,0,0,0,NA
"S Sriram","PP Chawla",1,0,0,0,0,0,0.5
"S Tyagi","A Symonds",0,1,0,0,0,0,NA
"S Tyagi","RP Singh",0.5,0.5,0,0,0,0,NA
"S Vidyut","A Nehra",0.5,0,0,0,0.5,0,NA
"S Vidyut","DW Steyn",1,0,0,0,0,0,0.666666666666667
"S Vidyut","GD McGrath",0.384615384615385,0.461538461538462,0,0,0.153846153846154,0,0.923076923076923
"S Vidyut","IK Pathan",0.6,0.2,0,0,0.2,0,0.8
"S Vidyut","MM Patel",0.4,0.6,0,0,0,0,NA
"S Vidyut","Mohammad Asif",0.272727272727273,0.363636363636364,0,0,0.363636363636364,0,NA
"S Vidyut","PJ Sangwan",0.529411764705882,0.294117647058824,0,0,0.176470588235294,0,0.941176470588235
"S Vidyut","S Sreesanth",0.625,0.125,0,0,0.25,0,0.875
"S Vidyut","Shoaib Malik",0.2,0.4,0.2,0,0.2,0,NA
"S Vidyut","SM Pollock",0.4,0.4,0.2,0,0,0,0.8
"S Vidyut","Sohail Tanvir",0.75,0.25,0,0,0,0,0.75
"S Vidyut","SR Watson",0.642857142857143,0.0714285714285714,0.0714285714285714,0,0.142857142857143,0.0714285714285714,NA
"S Vidyut","V Sehwag",0.2,0.2,0.2,0,0.2,0.2,NA
"S Vidyut","VY Mahesh",0.333333333333333,0.25,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,NA
"S Vidyut","YK Pathan",1,0,0,0,0,0,0.5
"SA Abbott","B Kumar",0.333333333333333,0.666666666666667,0,0,0,0,NA
"SA Abbott","P Kumar",0.4,0,0.2,0,0.2,0.2,NA
"SA Abbott","Shakib Al Hasan",1,0,0,0,0,0,NA
"SA Abbott","TA Boult",1,0,0,0,0,0,0
"SA Abbott","YK Pathan",0.5,0.5,0,0,0,0,NA
"SA Asnodkar","A Kumble",0.636363636363636,0.272727272727273,0,0,0.0909090909090909,0,0.909090909090909
"SA Asnodkar","A Nehra",0.727272727272727,0.181818181818182,0,0,0.0909090909090909,0,NA
"SA Asnodkar","A Symonds",0.428571428571429,0.214285714285714,0.142857142857143,0,0.142857142857143,0.0714285714285714,NA
"SA Asnodkar","AB Agarkar",0.307692307692308,0.230769230769231,0.0769230769230769,0,0.307692307692308,0.0769230769230769,NA
"SA Asnodkar","AB Dinda",0.5,0.3,0,0,0.2,0,NA
"SA Asnodkar","Abdur Razzak",0,1,0,0,0,0,NA
"SA Asnodkar","CK Langeveldt",0.8,0,0,0,0.2,0,NA
"SA Asnodkar","CRD Fernando",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"SA Asnodkar","DJ Bravo",0.555555555555556,0.222222222222222,0.222222222222222,0,0,0,NA
"SA Asnodkar","DJ Hussey",0,0.5,0,0,0.5,0,NA
"SA Asnodkar","DP Nannes",1,0,0,0,0,0,0.5
"SA Asnodkar","DR Smith",0.285714285714286,0.571428571428571,0,0,0.142857142857143,0,NA
"SA Asnodkar","DS Kulkarni",0.428571428571429,0.428571428571429,0,0,0,0.142857142857143,NA
"SA Asnodkar","FH Edwards",1,0,0,0,0,0,NA
"SA Asnodkar","GD McGrath",0.25,0.25,0.25,0,0.25,0,NA
"SA Asnodkar","I Sharma",0.166666666666667,0.5,0,0,0.333333333333333,0,0.833333333333333
"SA Asnodkar","IK Pathan",1,0,0,0,0,0,0.5
"SA Asnodkar","JA Morkel",0.684210526315789,0.210526315789474,0,0,0.105263157894737,0,0.947368421052632
"SA Asnodkar","JDP Oram",0.428571428571429,0.285714285714286,0,0,0,0.285714285714286,NA
"SA Asnodkar","JH Kallis",0.5,0.2,0,0,0.3,0,NA
"SA Asnodkar","L Balaji",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,NA
"SA Asnodkar","M Muralitharan",0.4,0.466666666666667,0.0666666666666667,0,0.0666666666666667,0,0.933333333333333
"SA Asnodkar","M Ntini",0.529411764705882,0.294117647058824,0,0,0.117647058823529,0.0588235294117647,NA
"SA Asnodkar","MF Maharoof",0.4,0.4,0,0,0.2,0,0.8
"SA Asnodkar","Mohammad Asif",0.25,0.25,0.125,0,0.375,0,NA
"SA Asnodkar","MS Gony",0.363636363636364,0.242424242424242,0.0909090909090909,0,0.272727272727273,0.0303030303030303,NA
"SA Asnodkar","P Kumar",0.608695652173913,0.173913043478261,0.0869565217391304,0,0.130434782608696,0,0.91304347826087
"SA Asnodkar","PJ Sangwan",0.6,0,0,0,0.2,0.2,NA
"SA Asnodkar","PP Ojha",0.333333333333333,0.444444444444444,0,0,0.222222222222222,0,NA
"SA Asnodkar","RG Sharma",0,1,0,0,0,0,NA
"SA Asnodkar","RJ Harris",0,1,0,0,0,0,NA
"SA Asnodkar","RP Singh",0.75,0,0,0,0.25,0,NA
"SA Asnodkar","RR Powar",0,1,0,0,0,0,NA
"SA Asnodkar","RR Raje",0.428571428571429,0.571428571428571,0,0,0,0,0.857142857142857
"SA Asnodkar","S Tyagi",0.428571428571429,0.142857142857143,0.285714285714286,0,0.142857142857143,0,NA
"SA Asnodkar","S Vidyut",1,0,0,0,0,0,0
"SA Asnodkar","SB Jakati",0.666666666666667,0.333333333333333,0,0,0,0,NA
"SA Asnodkar","SC Ganguly",0,0.333333333333333,0,0,0.666666666666667,0,NA
"SA Asnodkar","SK Raina",0,0.666666666666667,0,0,0.333333333333333,0,NA
"SA Asnodkar","SM Pollock",0.333333333333333,0.333333333333333,0.133333333333333,0,0.2,0,NA
"SA Asnodkar","ST Jayasuriya",0.2,0.8,0,0,0,0,NA
"SA Asnodkar","Umar Gul",0.6,0.4,0,0,0,0,0.8
"SA Asnodkar","V Kohli",0.285714285714286,0.571428571428571,0,0,0.142857142857143,0,NA
"SA Asnodkar","VY Mahesh",0.333333333333333,0.166666666666667,0,0,0.333333333333333,0.166666666666667,NA
"SA Asnodkar","WPUJC Vaas",1,0,0,0,0,0,NA
"SA Asnodkar","Z Khan",0.4,0.4,0,0,0,0.2,NA
"SA Yadav","A Mishra",0.25,0.5,0.25,0,0,0,NA
"SA Yadav","A Nehra",0.666666666666667,0,0,0,0.333333333333333,0,0.666666666666667
"SA Yadav","AB Dinda",0.4,0.2,0.2,0,0.2,0,NA
"SA Yadav","AD Mathews",0.333333333333333,0.666666666666667,0,0,0,0,NA
"SA Yadav","Ankit Sharma",0.2,0.8,0,0,0,0,NA
"SA Yadav","AR Patel",0.466666666666667,0.533333333333333,0,0,0,0,NA
"SA Yadav","B Kumar",0.461538461538462,0.153846153846154,0.153846153846154,0,0.153846153846154,0.0769230769230769,0.923076923076923
"SA Yadav","BA Stokes",0,1,0,0,0,0,NA
"SA Yadav","Basil Thampi",0,1,0,0,0,0,NA
"SA Yadav","BB Sran",0,0.666666666666667,0,0,0,0.333333333333333,NA
"SA Yadav","BCJ Cutting",0,0.5,0.5,0,0,0,NA
"SA Yadav","BE Hendricks",0.5,0,0,0,0.5,0,NA
"SA Yadav","Bipul Sharma",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"SA Yadav","CH Morris",0.125,0.75,0.125,0,0,0,0.875
"SA Yadav","CJ Anderson",0.2,0.2,0,0,0.6,0,NA
"SA Yadav","CR Brathwaite",0.25,0.375,0.125,0,0.125,0.125,0.875
"SA Yadav","DJ Bravo",0,0.5,0,0,0.5,0,NA
"SA Yadav","DR Smith",0.833333333333333,0,0.166666666666667,0,0,0,0.833333333333333
"SA Yadav","DT Christian",0.166666666666667,0.666666666666667,0,0,0,0.166666666666667,NA
"SA Yadav","GJ Maxwell",0,1,0,0,0,0,NA
"SA Yadav","Gurkeerat Singh",0.4,0.6,0,0,0,0,0.8
"SA Yadav","Harbhajan Singh",0.111111111111111,0.611111111111111,0.0555555555555556,0,0.222222222222222,0,NA
"SA Yadav","HH Pandya",0,0.666666666666667,0.333333333333333,0,0,0,NA
"SA Yadav","HV Patel",1,0,0,0,0,0,0
"SA Yadav","IC Pandey",0.5,0.25,0.25,0,0,0,NA
"SA Yadav","Imran Tahir",0,0.9,0,0,0.1,0,NA
"SA Yadav","Iqbal Abdulla",0.25,0.25,0.25,0,0.25,0,NA
"SA Yadav","JA Morkel",0.428571428571429,0.142857142857143,0,0,0.428571428571429,0,NA
"SA Yadav","JD Unadkat",0.166666666666667,0.333333333333333,0,0,0.333333333333333,0.166666666666667,NA
"SA Yadav","JJ Bumrah",0.307692307692308,0.384615384615385,0,0,0.0769230769230769,0.230769230769231,0.923076923076923
"SA Yadav","JP Duminy",0.4,0.2,0.2,0,0,0.2,NA
"SA Yadav","JP Faulkner",0.555555555555556,0.444444444444444,0,0,0,0,0.888888888888889
"SA Yadav","Karanveer Singh",0.666666666666667,0,0,0,0.333333333333333,0,0.833333333333333
"SA Yadav","KH Pandya",0.277777777777778,0.5,0.0555555555555556,0,0.111111111111111,0.0555555555555556,NA
"SA Yadav","KJ Abbott",0,1,0,0,0,0,NA
"SA Yadav","KV Sharma",0,0.833333333333333,0,0,0.166666666666667,0,NA
"SA Yadav","KW Richardson",0,1,0,0,0,0,NA
"SA Yadav","L Balaji",0.2,0.4,0.2,0,0.2,0,NA
"SA Yadav","M Ashwin",0.615384615384615,0.307692307692308,0,0,0.0769230769230769,0,0.923076923076923
"SA Yadav","M Kartik",1,0,0,0,0,0,NA
"SA Yadav","MA Starc",0.5,0.2,0.2,0,0,0.1,NA
"SA Yadav","MC Henriques",0.5,0.5,0,0,0,0,0.5
"SA Yadav","MG Johnson",0.384615384615385,0.230769230769231,0.153846153846154,0,0,0.230769230769231,0.923076923076923
"SA Yadav","MJ McClenaghan",0.4,0.6,0,0,0,0,0.8
"SA Yadav","MM Sharma",0.666666666666667,0,0,0,0.333333333333333,0,0.833333333333333
"SA Yadav","MN Samuels",1,0,0,0,0,0,0
"SA Yadav","Mustafizur Rahman",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"SA Yadav","NLTC Perera",0.416666666666667,0.333333333333333,0,0,0.25,0,0.916666666666667
"SA Yadav","NM Coulter-Nile",0.428571428571429,0.142857142857143,0,0,0.428571428571429,0,0.857142857142857
"SA Yadav","P Kumar",0.888888888888889,0,0.111111111111111,0,0,0,NA
"SA Yadav","P Negi",0.2,0.8,0,0,0,0,0.8
"SA Yadav","PJ Cummins",0.5,0.333333333333333,0.166666666666667,0,0,0,0.833333333333333
"SA Yadav","PV Tambe",0.25,0.375,0.25,0,0.125,0,NA
"SA Yadav","R Ashwin",0.375,0.5,0,0,0,0.125,NA
"SA Yadav","R Bhatia",0.25,0.75,0,0,0,0,NA
"SA Yadav","R Dhawan",0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,NA
"SA Yadav","R Vinay Kumar",0.125,0.375,0,0,0.375,0.125,NA
"SA Yadav","RA Jadeja",0.636363636363636,0.318181818181818,0,0,0.0454545454545455,0,0.954545454545455
"SA Yadav","RG More",1,0,0,0,0,0,0
"SA Yadav","S Aravind",0.333333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.833333333333333
"SA Yadav","S Badree",0.666666666666667,0.333333333333333,0,0,0,0,NA
"SA Yadav","SA Abbott",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"SA Yadav","Sandeep Sharma",0.5,0,0,0,0.5,0,0.833333333333333
"SA Yadav","SB Jakati",0.2,0.6,0,0,0,0.2,0.8
"SA Yadav","SK Raina",0.4,0.4,0.1,0.1,0,0,NA
"SA Yadav","SL Malinga",0.2,0.5,0.2,0,0,0.1,0.9
"SA Yadav","SR Watson",0.3,0.5,0,0,0.1,0.1,NA
"SA Yadav","T Shamsi",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"SA Yadav","TG Southee",0.8,0.2,0,0,0,0,0.8
"SA Yadav","TS Mills",0.5,0.5,0,0,0,0,NA
"SA Yadav","VR Aaron",0.5,0.5,0,0,0,0,NA
"SA Yadav","YS Chahal",0.368421052631579,0.473684210526316,0.0526315789473684,0,0.105263157894737,0,NA
"SA Yadav","Z Khan",0,1,0,0,0,0,NA
"Sachin Baby","A Mishra",0.8,0,0.2,0,0,0,0.8
"Sachin Baby","A Nehra",1,0,0,0,0,0,0
"Sachin Baby","AD Russell",1,0,0,0,0,0,0
"Sachin Baby","Anureet Singh",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"Sachin Baby","AR Patel",0.285714285714286,0.285714285714286,0.285714285714286,0,0.142857142857143,0,NA
"Sachin Baby","B Kumar",0.125,0.5,0.125,0,0.25,0,NA
"Sachin Baby","BB Sran",0,1,0,0,0,0,NA
"Sachin Baby","BCJ Cutting",0.5,0.5,0,0,0,0,NA
"Sachin Baby","Bipul Sharma",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"Sachin Baby","DS Kulkarni",1,0,0,0,0,0,0.5
"Sachin Baby","JJ Bumrah",0.333333333333333,0.666666666666667,0,0,0,0,NA
"Sachin Baby","KA Pollard",0.25,0,0,0,0.25,0.5,NA
"Sachin Baby","KC Cariappa",0.285714285714286,0.428571428571429,0.285714285714286,0,0,0,NA
"Sachin Baby","KV Sharma",0.5,0.5,0,0,0,0,NA
"Sachin Baby","LH Ferguson",0.5,0.5,0,0,0,0,NA
"Sachin Baby","M Morkel",0,1,0,0,0,0,NA
"Sachin Baby","MC Henriques",0.6,0.2,0,0,0.2,0,NA
"Sachin Baby","MJ McClenaghan",0,1,0,0,0,0,NA
"Sachin Baby","MM Sharma",0.5,0.25,0.25,0,0,0,NA
"Sachin Baby","Mohammed Shami",0.25,0.25,0.25,0,0.25,0,NA
"Sachin Baby","MP Stoinis",0,0.666666666666667,0.333333333333333,0,0,0,NA
"Sachin Baby","Mustafizur Rahman",0,0.375,0.25,0,0.125,0.25,NA
"Sachin Baby","PJ Cummins",0.8,0,0,0,0.2,0,0.8
"Sachin Baby","RA Jadeja",1,0,0,0,0,0,NA
"Sachin Baby","Sandeep Sharma",0,1,0,0,0,0,NA
"Sachin Baby","TG Southee",0.5,0.25,0,0,0.25,0,NA
"Sachin Baby","UT Yadav",0.428571428571429,0.142857142857143,0,0,0.285714285714286,0.142857142857143,NA
"Sachin Baby","Washington Sundar",0.5,0.5,0,0,0,0,0.5
"Sachin Baby","Z Khan",0,1,0,0,0,0,NA
"Salman Butt","A Mishra",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,NA
"Salman Butt","A Nehra",0.857142857142857,0,0,0,0,0.142857142857143,NA
"Salman Butt","GD McGrath",0.625,0.25,0,0,0.125,0,NA
"Salman Butt","IK Pathan",0.5,0.25,0,0,0.25,0,NA
"Salman Butt","JA Morkel",0.333333333333333,0.333333333333333,0.222222222222222,0,0.111111111111111,0,NA
"Salman Butt","L Balaji",0.363636363636364,0.454545454545455,0,0,0.181818181818182,0,0.909090909090909
"Salman Butt","M Muralitharan",0.230769230769231,0.307692307692308,0.153846153846154,0,0.230769230769231,0.0769230769230769,NA
"Salman Butt","M Ntini",0.5,0.3,0,0,0.2,0,NA
"Salman Butt","MF Maharoof",0,0.8,0.2,0,0,0,NA
"Salman Butt","MM Patel",0.375,0.125,0,0,0.5,0,0.875
"Salman Butt","MS Gony",0.538461538461538,0.307692307692308,0,0,0.153846153846154,0,NA
"Salman Butt","PJ Sangwan",0.545454545454545,0.272727272727273,0,0,0.181818181818182,0,NA
"Salman Butt","S Sreesanth",0.583333333333333,0.166666666666667,0,0,0.25,0,0.916666666666667
"Salman Butt","SM Pollock",0.625,0.125,0.125,0,0.125,0,0.875
"Salman Butt","Sohail Tanvir",0.857142857142857,0.142857142857143,0,0,0,0,0.857142857142857
"Salman Butt","SR Watson",0.6,0.2,0.0666666666666667,0,0.133333333333333,0,NA
"Salman Butt","V Sehwag",0.4,0.4,0,0,0.2,0,NA
"Salman Butt","VY Mahesh",0.454545454545455,0.363636363636364,0,0,0.181818181818182,0,0.909090909090909
"Salman Butt","WPUJC Vaas",0.75,0,0,0,0.25,0,0.75
"Sandeep Sharma","AD Russell",0,1,0,0,0,0,NA
"Sandeep Sharma","B Kumar",0,1,0,0,0,0,NA
"Sandeep Sharma","CH Gayle",0,1,0,0,0,0,NA
"Sandeep Sharma","CH Morris",0.333333333333333,0.666666666666667,0,0,0,0,NA
"Sandeep Sharma","CR Brathwaite",0,1,0,0,0,0,NA
"Sandeep Sharma","D Wiese",0.5,0.5,0,0,0,0,NA
"Sandeep Sharma","DJG Sammy",1,0,0,0,0,0,NA
"Sandeep Sharma","MA Starc",1,0,0,0,0,0,NA
